BIDEN,WHITE,LIBERAL,GENDER,DEMOCRAT,REPUBLICAN,PARTY_ID,EDUCATION,BIRTHPLACE,OWNER,INCOME,AGE
1,YES,NO,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",54
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"$20,000-$39,999",32
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,USA,DO NOT OWN,"Less than $20,000",34
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,NOT USA,DO NOT OWN,"$40,000-$59,999",66
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$60,000-$99,999",29
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$150,000-$199,999",42
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$200,000 or more",56
1,YES,NO,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$200,000 or more",40
1,YES,NO,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",39
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$60,000-$99,999",61
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"$150,000-$199,999",75
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"$100,000-$149,999",40
0,NO,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",43
0,YES,NO,Male,Yes Democrat,Not Republican,Democrat,12yrs,USA,DO NOT OWN,"$40,000-$59,999",19
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$60,000-$99,999",48
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",60
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",78
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$60,000-$99,999",25
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",52
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",64
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",50
1,YES,NO,Female,Not Democrat,Not Republican,Other,16yrs,USA,OWN RESIDENCE,"$200,000 or more",81
0,NO,YES,Male,Not Democrat,Yes Republican,Republican,0-12yrs,NOT USA,DO NOT OWN,"Less than $20,000",65
0,YES,YES,Male,Not Democrat,Not Republican,Other,17+yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",64
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,NOT USA,OWN RESIDENCE,"$150,000-$199,999",74
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",40
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"$200,000 or more",59
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$60,000-$99,999",66
1,NO,YES,Female,Not Democrat,Not Republican,Other,17+yrs,NOT USA,OWN RESIDENCE,"$60,000-$99,999",40
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",71
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$150,000-$199,999",32
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$40,000-$59,999",85
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",77
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",52
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$40,000-$59,999",67
0,NO,NO,Male,Not Democrat,Not Republican,Other,17+yrs,NOT USA,OWN RESIDENCE,"$60,000-$99,999",64
1,NO,NO,Male,Yes Democrat,Not Republican,Democrat,12yrs,NOT USA,OWN RESIDENCE,"$100,000-$149,999",37
1,YES,NO,Female,Not Democrat,Not Republican,Other,12yrs,USA,OWN RESIDENCE,"$150,000-$199,999",64
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"Less than $20,000",56
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,NOT USA,DO NOT OWN,"$40,000-$59,999",32
0,YES,NO,Female,Not Democrat,Not Republican,Other,16yrs,USA,OWN RESIDENCE,"$60,000-$99,999",72
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$200,000 or more",49
0,NO,NO,Female,Not Democrat,Not Republican,Other,17+yrs,NOT USA,OWN RESIDENCE,"$100,000-$149,999",67
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",44
0,NO,YES,Male,Not Democrat,Not Republican,Other,16yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",65
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$200,000 or more",60
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"Less than $20,000",29
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",81
0,NO,NO,Female,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"$100,000-$149,999",23
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$60,000-$99,999",61
1,NO,NO,Female,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"$150,000-$199,999",37
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$200,000 or more",36
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,12yrs,NOT USA,OWN RESIDENCE,"$100,000-$149,999",40
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$200,000 or more",56
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",80
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"$60,000-$99,999",33
1,YES,NO,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$200,000 or more",66
1,NO,YES,Female,Not Democrat,Not Republican,Other,17+yrs,USA,DO NOT OWN,"$100,000-$149,999",44
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"$60,000-$99,999",81
0,NO,NO,Female,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"Less than $20,000",71
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$100,000-$149,999",82
1,YES,NO,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",65
1,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",81
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,0-12yrs,USA,DO NOT OWN,"Less than $20,000",25
1,YES,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"$20,000-$39,999",58
0,YES,NO,Male,Not Democrat,Not Republican,Other,16yrs,USA,OWN RESIDENCE,"$200,000 or more",36
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",54
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$60,000-$99,999",75
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",40
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$100,000-$149,999",47
1,YES,NO,Female,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,OWN RESIDENCE,"$200,000 or more",53
0,NO,NO,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"Less than $20,000",22
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$60,000-$99,999",75
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$200,000 or more",53
0,NO,NO,Female,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,DO NOT OWN,"$100,000-$149,999",19
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",38
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",66
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",59
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$60,000-$99,999",73
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$60,000-$99,999",19
0,NO,NO,Female,Not Democrat,Yes Republican,Republican,17+yrs,USA,DO NOT OWN,"$60,000-$99,999",45
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",42
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$20,000-$39,999",61
1,NO,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"$60,000-$99,999",71
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,DO NOT OWN,"$60,000-$99,999",33
0,NO,NO,Male,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$60,000-$99,999",34
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",70
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"$60,000-$99,999",49
1,YES,YES,Male,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$200,000 or more",38
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,USA,DO NOT OWN,"$60,000-$99,999",26
1,NO,NO,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$100,000-$149,999",53
1,NO,NO,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"Less than $20,000",22
0,YES,NO,Female,Not Democrat,Not Republican,Other,17+yrs,USA,OWN RESIDENCE,"$100,000-$149,999",49
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,NOT USA,DO NOT OWN,"$150,000-$199,999",30
0,NO,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$150,000-$199,999",58
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$60,000-$99,999",44
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$60,000-$99,999",34
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",46
0,YES,NO,Male,Not Democrat,Not Republican,Other,16yrs,USA,OWN RESIDENCE,"$150,000-$199,999",85
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$60,000-$99,999",85
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs,USA,OWN RESIDENCE,"$100,000-$149,999",69
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$20,000-$39,999",59
1,NO,NO,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$40,000-$59,999",24
0,NO,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$20,000-$39,999",25
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,USA,DO NOT OWN,"$20,000-$39,999",20
1,NO,NO,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$60,000-$99,999",32
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$200,000 or more",75
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$100,000-$149,999",44
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",73
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",37
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$60,000-$99,999",76
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,16yrs,USA,DO NOT OWN,"$20,000-$39,999",68
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$100,000-$149,999",73
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,12yrs,USA,DO NOT OWN,"$200,000 or more",22
1,YES,NO,Male,Not Democrat,Not Republican,Other,16yrs,USA,OWN RESIDENCE,"$60,000-$99,999",80
0,NO,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",38
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs,USA,DO NOT OWN,"Less than $20,000",20
1,NO,NO,Male,Not Democrat,Not Republican,Other,12yrs,USA,OWN RESIDENCE,"$40,000-$59,999",74
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$150,000-$199,999",63
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$60,000-$99,999",28
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"Less than $20,000",61
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$100,000-$149,999",88
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",71
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$200,000 or more",30
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$100,000-$149,999",33
1,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"Less than $20,000",73
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"$150,000-$199,999",35
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$60,000-$99,999",59
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",76
1,NO,YES,Female,Not Democrat,Not Republican,Other,12yrs,USA,DO NOT OWN,"Less than $20,000",20
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,16yrs,USA,DO NOT OWN,"$60,000-$99,999",55
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"$200,000 or more",34
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"$200,000 or more",37
0,YES,NO,Female,Not Democrat,Not Republican,Other,12yrs,USA,OWN RESIDENCE,"$100,000-$149,999",88
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$150,000-$199,999",66
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"$60,000-$99,999",52
0,NO,NO,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,NOT USA,DO NOT OWN,"$40,000-$59,999",59
1,YES,NO,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$60,000-$99,999",68
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$40,000-$59,999",61
0,NO,NO,Female,Yes Democrat,Not Republican,Democrat,17+yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",35
0,YES,YES,Female,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,DO NOT OWN,"$40,000-$59,999",38
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",52
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$60,000-$99,999",66
1,NO,NO,Male,Yes Democrat,Not Republican,Democrat,12yrs,NOT USA,DO NOT OWN,"Less than $20,000",67
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$60,000-$99,999",65
0,NO,NO,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"Less than $20,000",24
0,YES,NO,Female,Not Democrat,Not Republican,Other,16yrs,USA,OWN RESIDENCE,"$100,000-$149,999",55
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"$60,000-$99,999",84
1,YES,YES,Female,Not Democrat,Not Republican,Other,16yrs,USA,OWN RESIDENCE,"$200,000 or more",52
1,YES,NO,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$200,000 or more",46
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$60,000-$99,999",24
1,YES,YES,Male,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,DO NOT OWN,"$60,000-$99,999",65
0,NO,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$200,000 or more",55
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",74
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$40,000-$59,999",51
0,YES,NO,Male,Not Democrat,Not Republican,Other,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",53
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",74
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,NOT USA,OWN RESIDENCE,"$150,000-$199,999",61
0,NO,NO,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$60,000-$99,999",40
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$60,000-$99,999",73
1,YES,YES,Female,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,OWN RESIDENCE,"$150,000-$199,999",52
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",43
1,YES,NO,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$60,000-$99,999",61
1,NO,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",60
1,YES,NO,Male,Not Democrat,Not Republican,Other,16yrs,USA,OWN RESIDENCE,"$200,000 or more",39
1,YES,YES,Female,Not Democrat,Not Republican,Other,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",80
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$100,000-$149,999",49
0,YES,NO,Male,Not Democrat,Not Republican,Other,16yrs,USA,OWN RESIDENCE,"$60,000-$99,999",66
1,YES,NO,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$20,000-$39,999",63
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"$20,000-$39,999",22
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",58
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$100,000-$149,999",76
1,YES,YES,Female,Not Democrat,Not Republican,Other,17+yrs,USA,OWN RESIDENCE,"$100,000-$149,999",69
0,YES,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$200,000 or more",44
1,YES,NO,Male,Not Democrat,Not Republican,Other,16yrs,USA,OWN RESIDENCE,"$100,000-$149,999",79
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",48
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",38
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$20,000-$39,999",21
1,YES,NO,Female,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,DO NOT OWN,"$150,000-$199,999",90
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"$100,000-$149,999",89
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",55
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"$200,000 or more",43
1,YES,YES,Male,Not Democrat,Not Republican,Other,16yrs,USA,OWN RESIDENCE,"$60,000-$99,999",76
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"$100,000-$149,999",61
1,NO,NO,Female,Not Democrat,Not Republican,Other,17+yrs,NOT USA,DO NOT OWN,"$40,000-$59,999",41
1,YES,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",84
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,NOT USA,OWN RESIDENCE,"$100,000-$149,999",52
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",73
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"$200,000 or more",59
1,NO,NO,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,NOT USA,DO NOT OWN,"$40,000-$59,999",38
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$100,000-$149,999",33
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",37
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"$100,000-$149,999",37
0,NO,NO,Male,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",56
1,YES,NO,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$200,000 or more",34
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$60,000-$99,999",58
0,NO,NO,Male,Not Democrat,Not Republican,Other,17+yrs,USA,OWN RESIDENCE,"$60,000-$99,999",38
0,NO,NO,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$200,000 or more",59
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",70
1,YES,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$60,000-$99,999",68
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",66
1,NO,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,DO NOT OWN,"$200,000 or more",46
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$40,000-$59,999",28
0,YES,YES,Male,Not Democrat,Not Republican,Other,16yrs,USA,OWN RESIDENCE,"$150,000-$199,999",77
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",37
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"$100,000-$149,999",73
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",37
1,YES,NO,Male,Not Democrat,Not Republican,Other,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",77
0,YES,NO,Male,Not Democrat,Not Republican,Other,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",61
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$60,000-$99,999",31
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs,USA,DO NOT OWN,"Less than $20,000",45
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$40,000-$59,999",75
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"$40,000-$59,999",61
0,YES,YES,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$200,000 or more",60
0,YES,NO,Male,Yes Democrat,Not Republican,Democrat,12yrs,USA,DO NOT OWN,"$60,000-$99,999",46
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$150,000-$199,999",75
0,YES,NO,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$200,000 or more",60
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$40,000-$59,999",50
0,NO,NO,Male,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$60,000-$99,999",28
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$60,000-$99,999",53
0,NO,NO,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$20,000-$39,999",32
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$40,000-$59,999",34
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$60,000-$99,999",66
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$60,000-$99,999",29
